year,gender,city,cancer,年齡標準化發生率WHO2000世界標準人口(每10萬人口),cancercount,ageavg,agemedium,grossrate(10million),cid,gid
1994,女,雲林縣,白血病,3.15,11,43.45,48,3.08,P,F
1994,女,嘉義縣,白血病,4.5,12,33.83,27.5,4.49,Q,F
1994,女,屏東縣,白血病,2.89,12,34.92,29.5,2.77,R,F
1994,女,花蓮縣,白血病,0.74,1,5,5,0.6,T,F
1995,男,台閩地區,白血病,4.62,489,40.27,41,4.45,V,M
1995,男,台北市,白血病,6.03,79,42.44,47,6,B,M
1995,男,台中市,白血病,4.02,44,37.45,35.5,3.83,C,M
1995,男,台南市,白血病,4.32,39,34.33,24,4.24,D,M
1995,男,高雄市,白血病,4.26,53,37.79,33,3.93,E,M
1995,男,基隆市,白血病,4.7,8,54.13,60,4.19,F,M
1995,男,新竹市,白血病,6,9,37.78,37,5.14,G,M
1995,男,嘉義市,白血病,3.39,4,54.5,54.5,3.02,H,M
1995,男,新北市,白血病,5.82,90,37.34,39.5,5.35,I,M
1995,男,桃園市,白血病,4.6,37,38.41,37,4.68,J,M
1995,男,新竹縣,白血病,2.56,6,35.17,26,2.79,K,M
1995,男,宜蘭縣,白血病,4.94,12,48.33,56.5,4.98,L,M
1995,男,苗栗縣,白血病,4.86,14,38.86,39.5,4.76,M,M
1995,男,彰化縣,白血病,5.71,36,43.06,42,5.39,N,M
1995,男,南投縣,白血病,1.77,5,43.8,46,1.75,O,M
1995,男,雲林縣,白血病,3.28,13,45.46,60,3.27,P,M
1995,男,嘉義縣,白血病,2,6,51.33,54.5,2.01,Q,M
1995,男,屏東縣,白血病,4.69,22,39.59,45,4.61,R,M
1995,男,花蓮縣,白血病,3.59,9,63.56,73,4.69,T,M
1995,男,台東縣,白血病,1.77,2,29.5,29.5,1.45,U,M
1995,女,台閩地區,白血病,3.47,342,38.83,38.5,3.3,V,F
1995,女,台北市,白血病,3.69,45,38.82,36,3.42,B,F
1995,女,台中市,白血病,2.55,26,28.04,27.5,2.35,C,F
1995,女,台南市,白血病,3.94,34,42.65,48.5,3.92,D,F
1995,女,高雄市,白血病,3.47,41,33.37,34,3.23,E,F
1995,女,基隆市,白血病,5.19,9,46.78,40,5.06,F,F
1995,女,新竹市,白血病,4.38,7,47.71,45,4.24,G,F
1995,女,嘉義市,白血病,3.22,4,32.5,35,3.1,H,F
1995,女,新北市,白血病,3.54,48,40.63,41,2.95,I,F
1995,女,桃園市,白血病,3.45,23,39.96,37,3.13,J,F
1995,女,新竹縣,白血病,4.77,9,37.78,43,4.66,K,F
1995,女,宜蘭縣,白血病,2.59,6,40.83,38,2.68,L,F
1995,女,苗栗縣,白血病,5.85,15,36.8,42,5.64,M,F
1995,女,彰化縣,白血病,4.03,25,41.52,42,4.03,N,F
1995,女,南投縣,白血病,1.73,5,57.2,64,1.92,O,F
1995,女,雲林縣,白血病,3.8,14,40.71,51.5,3.93,P,F
1995,女,嘉義縣,白血病,4.03,11,34.73,34,4.12,Q,F
1995,女,屏東縣,白血病,1.58,7,47.29,43,1.61,R,F
1995,女,澎湖縣,白血病,3.05,1,52,52,2.31,S,F
1995,女,花蓮縣,白血病,4.99,8,31.75,38,4.79,T,F
1995,女,台東縣,白血病,3.09,4,45.25,44.5,3.44,U,F
1996,男,台閩地區,白血病,4.55,487,41.79,44,4.4,V,M
1996,男,台北市,白血病,6.04,80,44,45,6.14,B,M
1996,男,台中市,白血病,4,43,45.42,47,3.67,C,M
1996,男,台南市,白血病,6.17,59,42.12,40,6.38,D,M
1996,男,高雄市,白血病,2.54,31,43.26,44,2.28,E,M
1996,男,基隆市,白血病,3.48,6,57.67,58.5,3.11,F,M
1996,男,新竹市,白血病,7.46,14,32.79,22.5,7.88,G,M
1996,男,嘉義市,白血病,3.44,4,33,31.5,3.02,H,M
1996,男,新北市,白血病,4.45,71,37,35,4.17,I,M
1996,男,桃園市,白血病,5.02,40,39.9,39,4.92,J,M
1996,男,新竹縣,白血病,4.75,9,45.11,51,4.12,K,M
1996,男,宜蘭縣,白血病,5.9,14,43.14,42.5,5.8,L,M
1996,男,苗栗縣,白血病,6.39,20,47.95,60.5,6.79,M,M
1996,男,彰化縣,白血病,3.85,24,37.88,43,3.58,N,M
1996,男,南投縣,白血病,4.54,13,46.54,46,4.55,O,M
1996,男,雲林縣,白血病,3.84,15,38,45,3.78,P,M
1996,男,嘉義縣,白血病,4.03,12,38.17,28,4.01,Q,M
1996,男,屏東縣,白血病,2.54,12,44.67,51,2.51,R,M
1996,男,澎湖縣,白血病,5.87,2,29,29,4.22,S,M
1996,男,花蓮縣,白血病,4.5,9,58.11,61,4.7,T,M
1996,男,台東縣,白血病,3.96,5,35,20,3.64,U,M
1996,男,金門縣,白血病,13.65,3,23.67,16,11.96,,M
1996,女,台閩地區,白血病,3.6,356,38.36,39.5,3.4,V,F
1996,女,台北市,白血病,4.3,55,45.73,45,4.22,B,F
1996,女,台中市,白血病,2.61,25,38.84,46,2.21,C,F
1996,女,台南市,白血病,3.06,26,42.62,47,2.97,D,F
1996,女,高雄市,白血病,2.4,28,37.68,44,2.18,E,F
1996,女,基隆市,白血病,1.6,3,37.67,25,1.66,F,F
1996,女,新竹市,白血病,4.33,7,39,33,4.16,G,F
1996,女,嘉義市,白血病,1.64,2,15,15,1.53,H,F
1996,女,新北市,白血病,4.68,66,39.92,41.5,3.99,I,F
1996,女,桃園市,白血病,4.9,33,29.09,21,4.36,J,F
1996,女,新竹縣,白血病,3.25,6,24.33,7,3.05,K,F
1996,女,宜蘭縣,白血病,3.01,7,47.14,44,3.13,L,F
1996,女,苗栗縣,白血病,3.58,10,39.3,37.5,3.77,M,F
1996,女,彰化縣,白血病,4.14,26,29.23,26,4.18,N,F
1996,女,南投縣,白血病,4.08,10,36.5,44,3.85,O,F
1996,女,雲林縣,白血病,3.53,13,40.62,37,3.66,P,F
1996,女,嘉義縣,白血病,4.13,12,43.25,44,4.5,Q,F
1996,女,屏東縣,白血病,3.45,15,30.93,26,3.45,R,F
1996,女,澎湖縣,白血病,5.25,2,15,15,4.68,S,F
1996,女,花蓮縣,白血病,4.24,7,40.86,45,4.19,T,F
1996,女,台東縣,白血病,2.33,3,58.67,72,2.57,U,F
1997,男,台閩地區,白血病,4.67,508,42.65,43,4.55,V,M
1997,男,台北市,白血病,5.11,67,43.58,42,5.17,B,M
1997,男,台中市,白血病,4.49,52,34.69,32.5,4.36,C,M
1997,男,台南市,白血病,5.65,52,40.06,42,5.58,D,M
1997,男,高雄市,白血病,4.43,57,39.46,36,4.16,E,M
1997,男,基隆市,白血病,5.82,12,32.42,34,6.14,F,M
1997,男,新竹市,白血病,2.91,5,63.4,65,2.77,G,M
1997,男,嘉義市,白血病,3.27,4,41.75,50,3.02,H,M
1997,男,新北市,白血病,5.3,82,42.04,37.5,4.73,I,M
1997,男,桃園市,白血病,3.95,32,42.28,41.5,3.84,J,M
1997,男,新竹縣,白血病,5.83,13,58.08,65,5.86,K,M
1997,男,宜蘭縣,白血病,1.97,5,56.2,74,2.07,L,M
1997,男,苗栗縣,白血病,4.78,15,48.53,59,5.09,M,M
1997,男,彰化縣,白血病,5.07,33,38.76,35,4.9,N,M
1997,男,南投縣,白血病,3.03,8,53.63,51,2.8,O,M
1997,男,雲林縣,白血病,5.57,23,54.74,59,5.79,P,M
1997,男,嘉義縣,白血病,2.72,9,41.67,38,3,Q,M
1997,男,屏東縣,白血病,2.7,13,49.77,46,2.72,R,M
1997,男,澎湖縣,白血病,13.09,7,59.71,62,14.65,S,M
1997,男,花蓮縣,白血病,5.47,11,36.73,19,5.77,T,M
1997,男,台東縣,白血病,5.89,8,45.5,61.5,5.87,U,M
1997,女,台閩地區,白血病,3.6,369,39.02,39,3.49,V,F
1997,女,台北市,白血病,3.1,38,43.97,52,2.92,B,F
1997,女,台中市,白血病,3.43,39,32,31,3.37,C,F
1997,女,台南市,白血病,3.79,33,40.48,42,3.74,D,F
1997,女,高雄市,白血病,3.41,40,47.95,51.5,3.09,E,F
1997,女,基隆市,白血病,5.72,10,53.4,62,5.44,F,F
1997,女,新竹市,白血病,5.04,8,35,35,4.67,G,F
1997,女,嘉義市,白血病,4.32,6,27,18.5,4.6,H,F
1997,女,新北市,白血病,4.13,67,31.3,31,3.97,I,F
1997,女,桃園市,白血病,3.86,25,45.08,54,3.2,J,F
1997,女,新竹縣,白血病,5.75,12,33.17,34,6,K,F
1997,女,宜蘭縣,白血病,2.27,5,65.8,63,2.23,L,F
1997,女,苗栗縣,白血病,2.97,8,30.13,28,3.01,M,F
1997,女,彰化縣,白血病,2.87,18,37.94,39,2.88,N,F
1997,女,南投縣,白血病,5.04,13,26.23,18,4.99,O,F
1997,女,雲林縣,白血病,5.24,19,46.74,50,5.36,P,F
1997,女,嘉義縣,白血病,4.25,12,39.42,43.5,4.48,Q,F
1997,女,屏東縣,白血病,1.31,6,36.17,24.5,1.38,R,F
1997,女,澎湖縣,白血病,2.29,1,28,28,2.3,S,F
1997,女,花蓮縣,白血病,3.1,5,37.2,49,2.99,T,F
1997,女,台東縣,白血病,3.23,4,60.5,61.5,3.43,U,F
1998,男,台閩地區,白血病,4.7,513,42.88,45,4.56,V,M
1998,男,台北市,白血病,5.07,70,46.17,49,5.34,B,M
1998,男,台中市,白血病,3.99,45,36.96,35,3.72,C,M
1998,男,台南市,白血病,3.91,37,42.62,45,3.96,D,M
1998,男,高雄市,白血病,4.01,54,43.19,49,3.91,E,M
1998,男,基隆市,白血病,4.66,8,38.88,37.5,4.07,F,M
1998,男,新竹市,白血病,3.46,6,35.33,34.5,3.29,G,M
1998,男,嘉義市,白血病,4.61,6,41.5,41.5,4.53,H,M
1998,男,新北市,白血病,6.2,96,41.68,42.5,5.48,I,M
1998,男,桃園市,白血病,6.13,49,44.02,45,5.75,J,M
1998,男,新竹縣,白血病,4.66,10,39.9,42,4.45,K,M
1998,男,宜蘭縣,白血病,3.3,8,37.75,43,3.32,L,M
1998,男,苗栗縣,白血病,5.51,16,50,53,5.43,M,M
1998,男,彰化縣,白血病,5.82,38,40.29,40,5.63,N,M
1998,男,南投縣,白血病,4.82,14,43.29,37.5,4.91,O,M
1998,男,雲林縣,白血病,3.02,13,45.62,56,3.28,P,M
1998,男,嘉義縣,白血病,1.98,7,55.29,64,2.34,Q,M
1998,男,屏東縣,白血病,3.34,17,49.71,43,3.57,R,M
1998,男,花蓮縣,白血病,5.6,9,33,25,4.75,T,M
1998,男,台東縣,白血病,6.15,7,52.86,59,5.2,U,M
1998,男,金門縣,白血病,3.23,1,75,75,3.79,,M
1998,女,台閩地區,白血病,3.77,391,40.75,43,3.66,V,F
1998,女,台北市,白血病,4.4,58,43.6,43.5,4.37,B,F
1998,女,台中市,白血病,3.8,42,39.14,34.5,3.57,C,F
1998,女,台南市,白血病,2.8,25,39.68,42,2.82,D,F
1998,女,高雄市,白血病,3.35,41,46.68,50,3.13,E,F
1998,女,基隆市,白血病,4.16,7,30.14,25,3.77,F,F
1998,女,新竹市,白血病,4.49,8,26.75,26.5,4.6,G,F
1998,女,嘉義市,白血病,3.35,4,22,18.5,3.06,H,F
1998,女,新北市,白血病,4.57,69,39.33,42,4.04,I,F
1998,女,桃園市,白血病,3.52,27,34.63,36,3.38,J,F
1998,女,新竹縣,白血病,4.49,9,35,43,4.43,K,F
1998,女,宜蘭縣,白血病,4.03,9,43.89,52,4.01,L,F
1998,女,苗栗縣,白血病,2.38,7,45.71,59,2.64,M,F
1998,女,彰化縣,白血病,3.91,26,38.58,43,4.15,N,F
1998,女,南投縣,白血病,4.99,13,37.23,32,4.99,O,F
1998,女,雲林縣,白血病,2.44,10,45.2,51,2.83,P,F
1998,女,嘉義縣,白血病,4.4,13,52.77,62,4.87,Q,F
1998,女,屏東縣,白血病,3.25,14,42.93,48,3.22,R,F
1998,女,花蓮縣,白血病,3.67,6,48.17,52,3.59,T,F
1998,女,台東縣,白血病,1.53,2,51,51,1.73,U,F
1999,男,台閩地區,白血病,5.06,562,45.05,48.5,4.97,V,M
1999,男,台北市,白血病,5.59,77,49.47,57,5.88,B,M
1999,男,台中市,白血病,4.93,54,40.56,44.5,4.4,C,M
1999,男,台南市,白血病,5.58,50,40.52,44.5,5.33,D,M
1999,男,高雄市,白血病,4.94,66,34.47,34,4.76,E,M
1999,男,基隆市,白血病,2.46,4,32.75,29,2.02,F,M
1999,男,新竹市,白血病,4.79,9,48.11,51,4.87,G,M
1999,男,嘉義市,白血病,3.85,5,31.2,29,3.75,H,M
1999,男,新北市,白血病,6.69,111,48.63,54,6.25,I,M
1999,男,桃園市,白血病,4.92,42,46.6,49.5,4.82,J,M
1999,男,新竹縣,白血病,4.59,11,69.45,69,4.83,K,M
1999,男,宜蘭縣,白血病,3.51,9,40.89,37,3.74,L,M
1999,男,苗栗縣,白血病,2.07,7,71.14,76,2.38,M,M
1999,男,彰化縣,白血病,3.54,24,49.88,62.5,3.54,N,M
1999,男,南投縣,白血病,4.46,13,43,44,4.57,O,M
1999,男,雲林縣,白血病,5.97,22,37.05,24.5,5.57,P,M
1999,男,嘉義縣,白血病,3.58,11,54.09,73,3.7,Q,M
1999,男,屏東縣,白血病,5.87,27,44.52,56,5.68,R,M
1999,男,花蓮縣,白血病,7.15,15,49.13,49,7.95,T,M
1999,男,台東縣,白血病,2.59,4,50,49.5,3,U,M
1999,男,金門縣,白血病,5.03,1,7,7,3.75,,M
1999,女,台閩地區,白血病,3.8,396,42.66,45.5,3.67,V,F
1999,女,台北市,白血病,3.45,45,47.44,57,3.38,B,F
1999,女,台中市,白血病,3.22,34,42.47,48.5,2.84,C,F
1999,女,台南市,白血病,5.3,48,42.88,44,5.37,D,F
1999,女,高雄市,白血病,2.83,35,33.83,30,2.65,E,F
1999,女,基隆市,白血病,4.06,8,48,52.5,4.27,F,F
1999,女,新竹市,白血病,5.12,9,35.11,30,5.08,G,F
1999,女,嘉義市,白血病,1.49,2,21.5,21.5,1.52,H,F
1999,女,新北市,白血病,4.81,72,46.74,50.5,4.15,I,F
1999,女,桃園市,白血病,4.15,31,38.26,42,3.78,J,F
1999,女,新竹縣,白血病,4.21,9,39.78,28,4.36,K,F
1999,女,宜蘭縣,白血病,1.83,5,70.6,72,2.23,L,F
1999,女,苗栗縣,白血病,6.32,17,32.41,22,6.4,M,F
1999,女,彰化縣,白血病,3.7,23,40.78,47,3.66,N,F
1999,女,南投縣,白血病,5.28,14,39.93,38,5.39,O,F
1999,女,雲林縣,白血病,3.43,14,50.14,48.5,3.98,P,F
1999,女,嘉義縣,白血病,2.46,7,38.71,55,2.64,Q,F
1999,女,屏東縣,白血病,2.95,13,39.31,38,3,R,F
1999,女,花蓮縣,白血病,2.36,4,59.75,60,2.39,T,F
1999,女,台東縣,白血病,1.91,2,24,24,1.75,U,F
1999,女,金門縣,白血病,12.4,3,58.67,50,11.96,,F
1999,女,連江縣,白血病,24.44,1,73,73,34.67,,F
2000,男,台閩地區,白血病,5.49,619,45.84,49,5.43,V,M
2000,男,台北市,白血病,6.69,94,49.63,52.5,7.18,B,M
2000,男,台中市,白血病,5.59,65,43.55,42,5.22,C,M
2000,男,台南市,白血病,5.73,54,42.8,45.5,5.73,D,M
2000,男,高雄市,白血病,4.56,61,46.33,48,4.37,E,M
2000,男,基隆市,白血病,2.68,5,34.8,21,2.51,F,M
2000,男,新竹市,白血病,4.57,8,34.5,36,4.26,G,M
2000,男,嘉義市,白血病,4.66,6,57.5,60,4.48,H,M
2000,男,新北市,白血病,5.83,94,41.51,45,5.22,I,M
2000,男,桃園市,白血病,6.77,54,48.15,54.5,6.06,J,M
2000,男,新竹縣,白血病,6.16,15,46.73,56,6.52,K,M
2000,男,宜蘭縣,白血病,4.42,11,49.36,59,4.57,L,M
2000,男,苗栗縣,白血病,7.32,23,45.78,47,7.82,M,M
2000,男,彰化縣,白血病,5.1,33,40.88,41,4.86,N,M
2000,男,南投縣,白血病,6.11,20,53.35,47.5,7.07,O,M
2000,男,雲林縣,白血病,3.55,16,48.94,61.5,4.07,P,M
2000,男,嘉義縣,白血病,6.52,20,47.35,45.5,6.74,Q,M
2000,男,屏東縣,白血病,4.65,23,49.74,59,4.85,R,M
2000,男,澎湖縣,白血病,5.98,3,33.67,17,6.4,S,M
2000,男,花蓮縣,白血病,3.85,8,58.13,68,4.27,T,M
2000,男,台東縣,白血病,2.78,5,55,44,3.79,U,M
2000,男,金門縣,白血病,3.19,1,17,17,3.58,,M
2000,女,台閩地區,白血病,4.17,447,41.66,43,4.11,V,F
2000,女,台北市,白血病,3.97,54,40.2,40,4.04,B,F
2000,女,台中市,白血病,4.32,47,41.53,44,3.87,C,F
2000,女,台南市,白血病,4.6,39,32.62,31,4.33,D,F
2000,女,高雄市,白血病,4.65,62,44.85,47.5,4.66,E,F
2000,女,基隆市,白血病,3.78,7,30,22,3.7,F,F
2000,女,新竹市,白血病,2.22,4,53,51.5,2.22,G,F
2000,女,嘉義市,白血病,4.78,6,48,58,4.53,H,F
2000,女,新北市,白血病,4.08,65,44.09,48,3.68,I,F
2000,女,桃園市,白血病,3.71,28,37.21,31.5,3.33,J,F
2000,女,新竹縣,白血病,6.75,14,36.07,32.5,6.68,K,F
2000,女,宜蘭縣,白血病,3.09,8,47.88,40.5,3.56,L,F
2000,女,苗栗縣,白血病,7.14,19,38.32,39,7.15,M,F
2000,女,彰化縣,白血病,4.17,28,44.71,50.5,4.44,N,F
2000,女,南投縣,白血病,2.7,7,38,24,2.71,O,F
2000,女,雲林縣,白血病,3.87,15,48.47,49,4.28,P,F
2000,女,嘉義縣,白血病,4.39,12,46.92,52,4.52,Q,F
2000,女,屏東縣,白血病,4.24,18,41.11,41,4.15,R,F
2000,女,澎湖縣,白血病,1.21,1,81,81,2.35,S,F
2000,女,花蓮縣,白血病,6.39,11,43.73,47,6.61,T,F
2000,女,台東縣,白血病,0.77,1,23,23,0.88,U,F
2000,女,金門縣,白血病,1.97,1,77,77,3.86,,F
2001,男,台閩地區,白血病,5.41,615,45.29,49,5.38,V,M
2001,男,台北市,白血病,4.49,60,52.12,61.5,4.61,B,M
2001,男,台中市,白血病,5.59,65,42.62,51,5.18,C,M
2001,男,台南市,白血病,5.22,50,48.42,52,5.29,D,M
2001,男,高雄市,白血病,4.92,66,40.36,40.5,4.73,E,M
2001,男,基隆市,白血病,6.99,13,42.54,57,6.5,F,M
2001,男,新竹市,白血病,6.45,13,50.46,65,6.84,G,M
2001,男,嘉義市,白血病,4.14,5,34.4,29,3.71,H,M
2001,男,新北市,白血病,6.67,111,43.38,47,6.1,I,M
2001,男,桃園市,白血病,5.11,45,47.42,55,4.97,J,M
2001,男,新竹縣,白血病,4.51,12,50.08,57.5,5.14,K,M
2001,男,宜蘭縣,白血病,5.83,15,44.33,40,6.24,L,M
2001,男,苗栗縣,白血病,4.67,15,48.67,53,5.1,M,M
2001,男,彰化縣,白血病,4.97,33,49.24,51,4.85,N,M
2001,男,南投縣,白血病,5.92,16,31,24.5,5.66,O,M
2001,男,雲林縣,白血病,5.05,21,46.52,56,5.35,P,M
2001,男,嘉義縣,白血病,6.08,21,54.05,63,7.07,Q,M
2001,男,屏東縣,白血病,4.84,24,40.79,41,5.06,R,M
2001,男,澎湖縣,白血病,4.81,2,25,25,4.16,S,M
2001,男,花蓮縣,白血病,10.34,21,48.67,62,11.27,T,M
2001,男,台東縣,白血病,4.05,6,43.33,37,4.58,U,M
2001,男,連江縣,白血病,34.92,1,4,4,19.78,,M
2001,女,台閩地區,白血病,3.98,431,41.59,43,3.93,V,F
2001,女,台北市,白血病,4.51,61,45.56,49,4.57,B,F
2001,女,台中市,白血病,4.27,48,43.73,49.5,3.9,C,F
2001,女,台南市,白血病,2.93,28,46.21,44.5,3.1,D,F
2001,女,高雄市,白血病,2.93,40,36.58,36,3,E,F
2001,女,基隆市,白血病,4.53,8,27.5,24.5,4.19,F,F
2001,女,新竹市,白血病,4.31,8,45,44.5,4.37,G,F
2001,女,嘉義市,白血病,2.66,4,48.75,45,3,H,F
2001,女,新北市,白血病,4.81,75,44.28,46,4.19,I,F
2001,女,桃園市,白血病,4.95,38,40.66,38.5,4.43,J,F
2001,女,新竹縣,白血病,4.63,11,49.55,64,5.16,K,F
2001,女,宜蘭縣,白血病,3.68,9,47.56,48,4,L,F
2001,女,苗栗縣,白血病,5.39,14,26.64,21,5.25,M,F
2001,女,彰化縣,白血病,3.62,23,36.48,29,3.63,N,F
2001,女,南投縣,白血病,4.04,10,38,41,3.86,O,F
2001,女,雲林縣,白血病,4.02,15,42.07,43,4.27,P,F
2001,女,嘉義縣,白血病,3.58,10,41.7,37,3.76,Q,F
2001,女,屏東縣,白血病,4.06,18,39.61,39,4.13,R,F
2001,女,澎湖縣,白血病,3.28,1,4,4,2.26,S,F
2001,女,花蓮縣,白血病,2.36,4,38.5,37.5,2.4,T,F
2001,女,台東縣,白血病,5.69,6,27.5,21.5,5.28,U,F
2002,男,台閩地區,白血病,7.12,831,49.75,54,7.24,V,M
2002,男,台北市,白血病,8.42,119,50.39,60,9.14,B,M
2002,男,台中市,白血病,6.44,78,46.45,48.5,6.16,C,M
2002,男,台南市,白血病,5.48,55,56.27,62,5.82,D,M
2002,男,高雄市,白血病,7.58,105,49.12,53,7.5,E,M
2002,男,基隆市,白血病,9.63,19,41.74,46,9.5,F,M
2002,男,新竹市,白血病,7.21,14,41.64,41.5,7.27,G,M
2002,男,嘉義市,白血病,11.42,15,46,49,11.17,H,M
2002,男,新北市,白血病,7.79,134,51.01,53.5,7.3,I,M
2002,男,桃園市,白血病,7.77,73,56.75,67,7.95,J,M
2002,男,新竹縣,白血病,7.88,19,34.47,34,8.04,K,M
2002,男,宜蘭縣,白血病,4.67,11,34.64,35,4.59,L,M
2002,男,苗栗縣,白血病,6.68,19,46.26,55,6.46,M,M
2002,男,彰化縣,白血病,7.98,53,46.11,51,7.78,N,M
2002,男,南投縣,白血病,3.21,11,54.36,61,3.9,O,M
2002,男,雲林縣,白血病,4.46,19,47.68,53,4.85,P,M
2002,男,嘉義縣,白血病,4.86,17,53.82,60,5.74,Q,M
2002,男,屏東縣,白血病,5.32,26,44.81,47.5,5.51,R,M
2002,男,澎湖縣,白血病,1.83,1,89,89,2.08,S,M
2002,男,花蓮縣,白血病,10.27,24,63.13,69.5,12.93,T,M
2002,男,台東縣,白血病,12.04,16,44.69,57,12.28,U,M
2002,男,金門縣,白血病,6.09,2,65,65,6.5,,M
2002,男,連江縣,白血病,16.45,1,33,33,20.13,,M
2002,女,台閩地區,白血病,5.12,563,47.62,52,5.1,V,F
2002,女,台北市,白血病,6.24,87,49.61,53,6.49,B,F
2002,女,台中市,白血病,5.45,63,42.33,42,5.07,C,F
2002,女,台南市,白血病,5.88,53,46.83,55,5.84,D,F
2002,女,高雄市,白血病,4.27,54,46.54,49.5,4.02,E,F
2002,女,基隆市,白血病,6.69,13,48,45,6.79,F,F
2002,女,新竹市,白血病,4.18,8,48.38,50.5,4.29,G,F
2002,女,嘉義市,白血病,4.33,6,38,39,4.49,H,F
2002,女,新北市,白血病,5.6,88,47.92,51.5,4.87,I,F
2002,女,桃園市,白血病,4.36,34,44.94,51,3.89,J,F
2002,女,新竹縣,白血病,4.36,10,43.1,48.5,4.62,K,F
2002,女,宜蘭縣,白血病,4.86,12,52.5,58.5,5.34,L,F
2002,女,苗栗縣,白血病,4.91,14,50.36,51.5,5.25,M,F
2002,女,彰化縣,白血病,4.31,29,52.03,61,4.57,N,F
2002,女,南投縣,白血病,6.32,17,45.35,56,6.56,O,F
2002,女,雲林縣,白血病,3.2,16,63.94,72.5,4.55,P,F
2002,女,嘉義縣,白血病,4.62,14,49.57,51,5.26,Q,F
2002,女,屏東縣,白血病,4.02,20,47,42,4.61,R,F
2002,女,澎湖縣,白血病,5.45,2,14,14,4.51,S,F
2002,女,花蓮縣,白血病,6.69,13,54.23,62,7.8,T,F
2002,女,台東縣,白血病,8.67,10,41.2,50,8.8,U,F
2003,男,台閩地區,白血病,7.25,862,51.66,59,7.49,V,M
2003,男,台北市,白血病,8.44,127,55.87,70,9.83,B,M
2003,男,台中市,白血病,5.3,62,44,44.5,4.86,C,M
2003,男,台南市,白血病,8.84,87,53.45,60,9.19,D,M
2003,男,高雄市,白血病,7.44,102,48.79,55.5,7.29,E,M
2003,男,基隆市,白血病,8.95,20,56.45,63,9.99,F,M
2003,男,新竹市,白血病,7.7,15,49.07,60,7.72,G,M
2003,男,嘉義市,白血病,7.34,11,55.36,69,8.15,H,M
2003,男,新北市,白血病,8.17,138,49.99,54.5,7.46,I,M
2003,男,桃園市,白血病,8.4,80,52.88,57.5,8.58,J,M
2003,男,新竹縣,白血病,3.46,9,46.22,50,3.76,K,M
2003,男,宜蘭縣,白血病,5.74,18,63,73.5,7.54,L,M
2003,男,苗栗縣,白血病,6.65,20,49.25,54.5,6.8,M,M
2003,男,彰化縣,白血病,4.53,33,54.85,65,4.84,N,M
2003,男,南投縣,白血病,4.34,14,53.36,61.5,4.97,O,M
2003,男,雲林縣,白血病,6.26,25,51.96,57,6.41,P,M
2003,男,嘉義縣,白血病,8.08,26,45.42,49.5,8.8,Q,M
2003,男,屏東縣,白血病,7.69,38,48.39,50,8.08,R,M
2003,男,澎湖縣,白血病,3.23,2,56.5,56.5,4.17,S,M
2003,男,花蓮縣,白血病,11.74,26,58.31,68.5,14.08,T,M
2003,男,台東縣,白血病,5.83,8,46.5,53,6.18,U,M
2003,男,金門縣,白血病,1.74,1,65,65,3.12,,M
2003,女,台閩地區,白血病,4.89,559,49.3,52,5.04,V,F
2003,女,台北市,白血病,5.94,87,51.52,52,6.51,B,F
2003,女,台中市,白血病,4.66,54,44.07,50,4.3,C,F
2003,女,台南市,白血病,5.54,55,52.55,55,6.04,D,F
2003,女,高雄市,白血病,5.04,67,44.99,48,4.98,E,F
2003,女,基隆市,白血病,3.49,7,47.57,40,3.65,F,F
2003,女,新竹市,白血病,3.92,7,57.29,60,3.71,G,F
2003,女,嘉義市,白血病,3.1,5,71.8,74,3.71,H,F
2003,女,新北市,白血病,5.19,85,44.6,50,4.65,I,F
2003,女,桃園市,白血病,3.86,32,45.97,45,3.6,J,F
2003,女,新竹縣,白血病,3.72,10,67.9,76.5,4.55,K,F
2003,女,宜蘭縣,白血病,3.28,8,51.75,59,3.56,L,F
2003,女,苗栗縣,白血病,5.25,16,50.63,52,6,M,F
2003,女,彰化縣,白血病,5.15,35,47.03,48,5.51,N,F
2003,女,南投縣,白血病,4.18,12,48.92,50.5,4.64,O,F
2003,女,雲林縣,白血病,5.49,23,52,52,6.57,P,F
2003,女,嘉義縣,白血病,4.28,15,57.8,67,5.66,Q,F
2003,女,屏東縣,白血病,4.77,23,55.52,62,5.3,R,F
2003,女,澎湖縣,白血病,3.46,2,59,59,4.51,S,F
2003,女,花蓮縣,白血病,3.59,7,59.43,65,4.21,T,F
2003,女,台東縣,白血病,7.13,8,44.88,51,7.05,U,F
2003,女,金門縣,白血病,2.52,1,69,69,3.46,,F
2004,男,台閩地區,白血病,7.32,880,51.39,57,7.62,V,M
2004,男,台北市,白血病,6.93,107,58.07,69,8.32,B,M
2004,男,台中市,白血病,6.62,82,48.71,54,6.39,C,M
2004,男,台南市,白血病,8.58,86,52.2,61,9.08,D,M
2004,男,高雄市,白血病,8.27,118,51.81,57.5,8.43,E,M
2004,男,基隆市,白血病,4.41,10,58.5,61.5,5,F,M
2004,男,新竹市,白血病,10.13,21,39.71,36,10.74,G,M
2004,男,嘉義市,白血病,8.16,12,50.75,55,8.89,H,M
2004,男,新北市,白血病,6.63,114,49,53,6.12,I,M
2004,男,桃園市,白血病,6.35,64,51.03,59.5,6.77,J,M
2004,男,新竹縣,白血病,6.31,16,50.56,58,6.58,K,M
